trip_distance,trip_duration,passenger_count,pickup_hour,is_weekend,fare_amount,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,traffic_condition_Very High,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Foggy,weather_condition_Rainy,weather_condition_Snowy
4.97,8.53,4.0,18,0,20.49,0,0,1,0,1,0,0,0,0
12.3,30.55,2.0,2,1,48.48,0,0,1,0,0,0,0,1,0
13.79,28.8,2.0,13,0,53.18,0,0,1,0,0,0,0,1,0
6.47,6.39,1.0,9,1,20.55,0,0,1,0,1,0,0,0,0
1.59,2.91,1.0,16,0,6.39,0,0,1,0,0,0,0,1,0
5.05,8.21,1.0,7,1,21.78,0,0,1,0,1,0,0,0,0
11.19,18.62,2.0,11,1,36.75,0,0,1,0,1,0,0,0,0
0.5,1.0,1.0,22,1,6.12,0,0,1,0,0,0,1,0,0
5.05,8.09,1.0,10,0,18.27,0,0,1,0,1,0,0,0,0
8.32,20.65,2.0,8,0,44.04,1,0,0,0,0,0,1,0,0
14.18,25.92,2.0,21,0,50.14,0,0,1,0,0,0,1,0,0
0.5,2.76,1.0,23,0,5.58,0,1,0,0,0,1,0,0,0
15.31,27.09,1.0,23,0,54.8,0,0,1,0,0,0,1,0,0
6.36,13.66,1.0,22,1,29.55,0,0,1,0,0,0,0,0,1
1.76,1.78,1.0,14,0,8.67,1,0,0,0,1,0,0,0,0
3.05,8.32,3.0,8,1,21.02,1,0,0,0,1,0,0,0,0
2.65,3.97,1.0,11,0,10.28,0,0,1,0,1,0,0,0,0
6.05,10.86,1.0,10,0,16.35,0,1,0,0,0,1,0,0,0
0.5,1.0,2.0,16,0,3.26,0,1,0,0,1,0,0,0,0
1.38,1.0,5.0,5,1,7.2,0,1,0,0,1,0,0,0,0
13.4,22.44,6.0,7,0,44.5,0,1,0,0,0,0,0,0,1
1.14,1.31,5.0,9,0,9.83,0,1,0,0,0,0,0,1,0
2.13,1.0,2.0,14,0,8.6,0,0,1,0,0,0,0,1,0
4.83,7.64,2.0,3,0,22.6,0,0,1,0,0,0,0,0,1
5.82,11.68,3.0,17,0,24.6,0,0,1,0,1,0,0,0,0
11.54,20.02,4.0,10,0,39.52,0,0,1,0,0,1,0,0,0
4.74,13.34,5.0,8,0,28.16,1,0,0,0,1,0,0,0,0
7.71,10.58,1.0,7,1,30.97,0,0,1,0,1,0,0,0,0
0.96,3.5,1.0,2,0,7.96,0,1,0,0,1,0,0,0,0
1.36,1.01,2.0,20,1,7.66,0,1,0,0,1,0,0,0,0
4.6,9.87,3.0,17,0,16.51,0,1,0,0,0,1,0,0,0
4.05,9.75,4.0,13,0,16.53,0,0,1,0,0,0,1,0,0
10.89,20.16,1.0,2,0,36.66,0,0,1,0,1,0,0,0,0
6.95,9.78,1.0,16,0,23.63,0,0,1,0,0,1,0,0,0
3.93,1.16,6.0,3,0,12.87,0,1,0,0,0,1,0,0,0
1.5,5.47,1.0,20,0,14.24,1,0,0,0,0,1,0,0,0
2.06,1.0,1.0,17,0,9.11,0,1,0,0,0,0,1,0,0
6.85,8.43,2.0,14,0,19.42,0,1,0,0,1,0,0,0,0
4.41,11.21,1.0,18,0,27.31,1,0,0,0,1,0,0,0,0
5.79,6.09,1.0,21,0,13.73,0,1,0,0,1,0,0,0,0
1.5,8.36,1.0,5,1,15.71,1,0,0,0,0,1,0,0,0
8.7,25.27,1.0,14,1,51.37,0,0,0,1,1,0,0,0,0
2.39,5.67,1.0,11,1,11.92,0,1,0,0,0,0,0,1,0
5.41,5.07,1.0,15,1,20.14,0,0,1,0,1,0,0,0,0
3.24,9.2,3.0,19,0,27.86,0,0,0,1,0,0,1,0,0
7.23,20.48,1.0,4,1,46.89,0,0,0,1,0,1,0,0,0
0.76,1.09,1.0,10,0,7.36,0,1,0,0,0,1,0,0,0
7.45,23.34,1.0,1,0,47.68,0,0,0,1,1,0,0,0,0
0.75,4.42,1.0,21,0,6.55,0,1,0,0,0,1,0,0,0
10.06,19.02,1.0,3,1,38.66,0,0,1,0,0,0,0,1,0
12.42,26.09,5.0,4,0,49.04,0,0,1,0,0,1,0,0,0
9.74,22.23,4.0,6,1,46.19,1,0,0,0,0,0,0,1,0
7.13,13.77,2.0,5,0,24.49,0,0,1,0,1,0,0,0,0
4.78,10.58,1.0,23,0,26.64,1,0,0,0,1,0,0,0,0
5.53,14.51,2.0,13,0,24.54,0,0,1,0,0,0,0,1,0
7.0,12.67,3.0,13,0,24.8,0,0,1,0,0,1,0,0,0
6.18,14.97,5.0,13,0,35.57,1,0,0,0,0,0,0,1,0
4.85,11.38,1.0,19,0,20.4,0,1,0,0,0,0,0,1,0
1.88,1.24,1.0,22,0,12.8,0,0,1,0,0,0,0,1,0
0.5,2.68,2.0,2,1,10.84,1,0,0,0,0,1,0,0,0
2.21,6.68,1.0,0,0,16.34,1,0,0,0,0,1,0,0,0
5.7,15.69,4.0,8,0,42.39,0,0,0,1,0,0,1,0,0
3.82,4.97,1.0,8,0,14.67,0,1,0,0,0,0,1,0,0
4.76,8.44,1.0,21,0,18.03,0,0,1,0,1,0,0,0,0
3.45,10.58,1.0,15,1,17.11,0,0,1,0,0,0,1,0,0
4.81,10.5,1.0,7,0,22.4,0,0,1,0,0,1,0,0,0
1.15,1.0,2.0,5,1,8.8,0,1,0,0,0,1,0,0,0
0.5,4.17,2.0,22,1,11.55,1,0,0,0,0,1,0,0,0
11.95,36.44,2.0,12,0,70.03,0,0,0,1,1,0,0,0,0
6.76,9.65,2.0,0,0,19.42,0,1,0,0,1,0,0,0,0
11.44,15.85,1.0,18,0,33.11,0,1,0,0,0,0,0,1,0
1.3,1.0,1.0,14,0,7.53,0,1,0,0,0,1,0,0,0
6.79,14.88,1.0,0,0,25.51,0,0,1,0,1,0,0,0,0
2.34,1.68,5.0,9,0,13.72,1,0,0,0,1,0,0,0,0
2.07,5.3,1.0,0,0,10.66,0,1,0,0,1,0,0,0,0
0.5,1.0,1.0,11,1,5.35,0,0,1,0,0,0,0,1,0
1.12,2.25,5.0,10,0,6.81,0,1,0,0,0,1,0,0,0
2.96,10.58,6.0,16,0,18.59,0,0,0,1,0,1,0,0,0
0.99,1.0,3.0,3,0,8.23,1,0,0,0,1,0,0,0,0
2.95,2.6,2.0,6,0,9.03,0,1,0,0,0,0,1,0,0
1.12,3.62,1.0,11,1,7.54,0,0,1,0,0,0,0,1,0
1.78,3.28,3.0,12,1,8.77,0,1,0,0,0,1,0,0,0
7.09,17.16,1.0,4,0,32.82,0,0,1,0,0,0,0,1,0
0.53,1.82,1.0,5,0,3.0,0,1,0,0,1,0,0,0,0
15.87,35.6,1.0,1,0,70.05,1,0,0,0,1,0,0,0,0
2.27,3.33,2.0,6,1,8.19,0,0,1,0,1,0,0,0,0
4.78,10.07,3.0,13,1,21.64,1,0,0,0,1,0,0,0,0
0.5,1.0,2.0,21,0,6.03,0,0,1,0,0,1,0,0,0
8.19,18.59,1.0,13,0,29.14,0,0,1,0,1,0,0,0,0
4.27,10.11,4.0,9,0,19.64,0,0,1,0,0,0,0,1,0
2.52,9.22,1.0,3,0,23.79,0,0,0,1,1,0,0,0,0
1.85,7.39,1.0,2,0,14.67,0,0,1,0,0,0,0,0,1
8.49,17.91,1.0,22,0,32.39,0,0,1,0,1,0,0,0,0
4.31,9.83,1.0,13,0,26.75,0,0,0,1,0,1,0,0,0
1.58,4.04,1.0,5,0,11.67,0,0,1,0,1,0,0,0,0
9.35,29.89,1.0,22,0,59.92,0,0,0,1,0,1,0,0,0
6.66,6.95,5.0,14,0,22.3,0,1,0,0,0,0,0,0,1
15.65,29.31,4.0,7,0,61.68,0,0,1,0,0,0,0,1,0
1.0,1.0,1.0,4,0,4.53,0,1,0,0,1,0,0,0,0
12.32,23.36,1.0,2,0,42.05,0,0,1,0,1,0,0,0,0
8.96,15.71,1.0,2,1,27.6,0,1,0,0,1,0,0,0,0
0.98,4.16,1.0,12,0,7.02,0,1,0,0,1,0,0,0,0
9.49,13.87,1.0,1,1,27.03,0,1,0,0,0,0,1,0,0
4.66,10.06,1.0,23,0,18.43,0,0,1,0,1,0,0,0,0
1.22,1.0,2.0,11,0,8.22,1,0,0,0,1,0,0,0,0
8.24,14.6,1.0,7,0,24.37,0,1,0,0,1,0,0,0,0
3.85,1.17,3.0,18,0,18.78,0,0,1,0,0,0,1,0,0
3.2,6.15,1.0,13,0,9.4,0,1,0,0,1,0,0,0,0
2.52,6.91,2.0,8,0,16.94,1,0,0,0,1,0,0,0,0
13.02,22.69,1.0,5,1,46.63,0,0,1,0,0,1,0,0,0
2.33,2.25,1.0,4,0,10.32,0,1,0,0,0,0,0,1,0
4.59,7.22,2.0,9,0,21.76,0,0,1,0,0,0,0,0,1
5.87,10.05,1.0,12,0,26.61,1,0,0,0,0,1,0,0,0
2.8,7.26,1.0,21,1,18.01,0,0,0,1,1,0,0,0,0
0.5,3.41,2.0,22,0,7.89,0,0,1,0,1,0,0,0,0
1.99,2.89,2.0,3,1,12.94,0,0,1,0,0,0,0,1,0
2.65,3.22,1.0,0,0,7.53,0,1,0,0,1,0,0,0,0
4.69,9.5,1.0,20,1,26.07,1,0,0,0,1,0,0,0,0
1.5,1.0,1.0,1,0,9.07,0,0,1,0,0,0,1,0,0
16.52,28.98,1.0,23,0,54.17,0,0,1,0,1,0,0,0,0
9.76,28.26,1.0,3,0,59.97,0,0,0,1,0,1,0,0,0
0.71,6.57,1.0,16,1,9.26,1,0,0,0,0,0,0,1,0
8.4,14.55,1.0,9,1,29.8,0,1,0,0,0,0,0,1,0
8.48,13.96,2.0,22,0,25.17,0,1,0,0,1,0,0,0,0
0.5,1.87,1.0,1,0,5.91,0,0,1,0,1,0,0,0,0
2.28,7.45,2.0,2,1,19.26,1,0,0,0,0,1,0,0,0
10.2,20.9,4.0,12,0,42.38,1,0,0,0,1,0,0,0,0
11.61,26.37,2.0,8,0,58.86,1,0,0,0,0,0,0,1,0
0.77,1.0,2.0,1,0,7.13,0,0,1,0,0,0,0,1,0
5.77,9.59,1.0,18,1,22.41,0,0,1,0,0,1,0,0,0
2.11,1.82,2.0,15,0,8.02,0,1,0,0,1,0,0,0,0
1.6,7.42,1.0,10,0,18.28,0,0,0,1,1,0,0,0,0
13.3,19.21,2.0,11,0,36.85,0,1,0,0,0,0,0,1,0
1.16,1.45,3.0,0,0,7.64,0,1,0,0,0,0,0,0,1
5.06,12.12,1.0,1,0,15.12,0,1,0,0,1,0,0,0,0
1.64,3.83,1.0,1,0,11.29,1,0,0,0,0,1,0,0,0
6.49,17.65,1.0,18,1,46.28,0,0,0,1,0,0,0,1,0
1.49,1.51,1.0,9,0,8.39,0,1,0,0,0,0,0,1,0
3.04,7.57,1.0,15,0,18.14,1,0,0,0,0,0,0,1,0
4.42,9.22,4.0,12,0,19.98,0,0,1,0,0,0,0,1,0
2.96,3.65,1.0,15,1,11.51,0,0,1,0,1,0,0,0,0
2.64,4.77,6.0,17,0,14.82,0,1,0,0,0,1,0,0,0
1.33,1.56,4.0,7,1,10.38,0,0,1,0,1,0,0,0,0
10.57,15.52,1.0,23,0,27.74,0,1,0,0,1,0,0,0,0
0.5,1.0,1.0,17,0,5.27,0,0,1,0,1,0,0,0,0
7.25,7.86,1.0,12,0,20.56,0,1,0,0,0,1,0,0,0
19.81,27.42,1.0,6,0,51.44,0,1,0,0,0,1,0,0,0
2.72,7.77,2.0,20,0,19.27,1,0,0,0,1,0,0,0,0
1.64,5.72,1.0,22,0,16.77,0,0,0,1,0,1,0,0,0
8.44,27.91,1.0,23,1,53.66,0,0,0,1,1,0,0,0,0
9.98,23.28,2.0,17,0,48.12,1,0,0,0,1,0,0,0,0
9.32,21.77,1.0,5,0,46.74,1,0,0,0,0,0,0,1,0
3.08,7.84,1.0,8,0,20.87,1,0,0,0,1,0,0,0,0
2.32,3.26,1.0,5,0,14.37,1,0,0,0,0,1,0,0,0
20.54,31.57,1.0,16,1,50.75,0,1,0,0,0,1,0,0,0
4.89,5.44,2.0,11,1,11.48,0,1,0,0,1,0,0,0,0
14.98,35.57,1.0,2,1,67.22,1,0,0,0,1,0,0,0,0
4.82,12.72,1.0,4,0,26.78,1,0,0,0,1,0,0,0,0
4.42,5.62,3.0,6,1,17.28,0,0,1,0,0,0,0,1,0
1.36,4.15,2.0,9,1,9.71,0,1,0,0,1,0,0,0,0
4.45,7.44,2.0,9,0,18.96,0,0,1,0,1,0,0,0,0
6.17,8.2,2.0,18,0,29.5,1,0,0,0,1,0,0,0,0
0.5,2.88,1.0,3,0,5.62,0,0,1,0,1,0,0,0,0
4.7,11.5,4.0,9,0,20.7,0,0,1,0,1,0,0,0,0
12.16,20.55,3.0,17,1,43.76,0,0,1,0,1,0,0,0,0
9.12,13.76,1.0,2,0,39.01,0,0,1,0,0,0,0,0,1
8.07,25.66,4.0,20,0,53.61,0,0,0,1,1,0,0,0,0
0.5,3.44,2.0,4,0,6.2,0,1,0,0,0,0,0,0,1
6.51,8.62,5.0,15,0,22.16,0,0,1,0,1,0,0,0,0
12.38,26.02,1.0,19,1,46.97,0,0,1,0,0,1,0,0,0
6.24,13.85,1.0,12,0,20.84,0,0,1,0,1,0,0,0,0
3.13,10.58,2.0,10,1,16.42,0,0,1,0,1,0,0,0,0
1.17,1.0,1.0,12,0,6.84,0,1,0,0,0,0,1,0,0
5.09,11.56,1.0,5,0,22.25,0,0,1,0,1,0,0,0,0
7.05,9.53,1.0,12,0,22.68,0,1,0,0,0,0,0,0,1
8.97,14.25,1.0,3,0,24.69,0,1,0,0,1,0,0,0,0
13.05,10.58,4.0,21,0,69.12,1,0,0,0,0,0,0,0,1
8.61,22.62,2.0,4,1,47.43,1,0,0,0,0,0,0,1,0
4.06,9.82,1.0,18,0,18.49,0,0,1,0,1,0,0,0,0
5.77,16.93,1.0,4,0,42.9,0,0,0,1,0,0,0,1,0
13.0,25.24,2.0,20,0,45.05,0,0,1,0,1,0,0,0,0
3.74,5.93,3.0,13,0,15.53,0,0,1,0,0,1,0,0,0
3.93,12.38,2.0,3,1,28.65,0,0,0,1,1,0,0,0,0
0.8,1.0,2.0,11,1,5.21,0,0,1,0,1,0,0,0,0
19.68,36.51,1.0,5,0,68.81,0,0,1,0,0,1,0,0,0
0.76,1.0,4.0,18,1,11.21,1,0,0,0,0,1,0,0,0
8.36,18.55,2.0,9,1,32.3,0,0,1,0,0,1,0,0,0
4.26,10.4,1.0,0,0,21.13,0,0,1,0,0,1,0,0,0
4.16,5.79,1.0,22,1,18.57,0,0,1,0,0,0,0,0,1
9.1,19.74,2.0,22,0,36.4,0,0,1,0,0,0,0,1,0
0.56,1.0,3.0,15,0,3.58,0,1,0,0,0,1,0,0,0
7.21,24.25,2.0,3,0,48.74,0,0,0,1,1,0,0,0,0
11.83,20.89,4.0,8,0,32.84,0,1,0,0,1,0,0,0,0
14.09,25.52,1.0,17,0,39.32,0,1,0,0,1,0,0,0,0
1.5,3.4,2.0,16,1,7.78,0,0,1,0,0,1,0,0,0
8.54,19.25,1.0,18,1,42.25,1,0,0,0,0,1,0,0,0
17.09,32.79,1.0,6,0,58.57,0,0,1,0,0,0,1,0,0
5.31,10.32,2.0,17,1,27.39,1,0,0,0,1,0,0,0,0
6.25,6.9,4.0,5,0,21.24,0,0,1,0,0,1,0,0,0
20.11,36.91,1.0,18,0,73.0,0,0,1,0,0,0,1,0,0
4.76,8.25,1.0,11,0,12.3,0,1,0,0,0,1,0,0,0
2.57,6.77,1.0,2,0,15.96,1,0,0,0,0,0,1,0,0
4.0,7.78,1.0,0,0,17.57,0,0,1,0,0,1,0,0,0
3.93,10.58,2.0,4,1,35.01,0,0,0,1,0,0,0,1,0
2.7,2.3,4.0,0,1,10.63,0,1,0,0,0,0,1,0,0
2.5,5.78,2.0,7,1,21.06,0,0,0,1,0,1,0,0,0
15.79,10.58,1.0,6,0,68.84,1,0,0,0,1,0,0,0,0
0.58,1.0,4.0,14,1,6.32,0,0,1,0,0,0,0,1,0
9.06,19.23,2.0,10,1,37.6,0,0,1,0,0,0,0,1,0
1.52,5.46,1.0,17,0,15.14,0,0,0,1,1,0,0,0,0
3.38,6.33,1.0,13,1,14.26,0,0,1,0,0,1,0,0,0
0.51,2.75,3.0,8,0,11.27,0,0,1,0,0,1,0,0,0
2.52,7.3,2.0,4,0,18.53,1,0,0,0,0,0,0,1,0
11.7,19.02,2.0,22,0,39.42,0,0,1,0,1,0,0,0,0
17.3,30.49,1.0,3,0,57.22,0,0,1,0,1,0,0,0,0
2.0,3.69,3.0,11,1,11.31,1,0,0,0,0,1,0,0,0
4.98,3.23,1.0,0,0,15.83,0,1,0,0,0,1,0,0,0
5.08,11.79,3.0,23,0,31.07,1,0,0,0,0,0,1,0,0
16.54,32.29,2.0,12,1,63.31,0,0,1,0,0,0,0,0,1
11.51,23.91,1.0,0,1,40.24,0,0,1,0,1,0,0,0,0
5.76,8.8,1.0,2,0,18.94,0,1,0,0,1,0,0,0,0
8.89,19.17,1.0,21,0,39.8,1,0,0,0,1,0,0,0,0
15.04,35.42,1.0,7,0,68.68,1,0,0,0,1,0,0,0,0
0.5,1.0,1.0,23,0,7.6,0,0,1,0,0,1,0,0,0
4.13,9.31,2.0,17,0,19.68,0,0,1,0,0,1,0,0,0
19.02,28.44,2.0,15,0,47.27,0,1,0,0,1,0,0,0,0
10.79,26.87,2.0,19,1,51.27,1,0,0,0,1,0,0,0,0
6.26,10.58,2.0,19,1,24.34,0,0,1,0,1,0,0,0,0
6.03,11.63,3.0,15,0,17.83,0,1,0,0,0,1,0,0,0
3.42,10.58,4.0,1,0,20.37,1,0,0,0,0,1,0,0,0
5.88,12.48,1.0,16,0,27.61,1,0,0,0,1,0,0,0,0
8.52,12.11,2.0,9,0,24.43,0,1,0,0,1,0,0,0,0
4.34,11.54,1.0,6,0,22.67,1,0,0,0,0,0,0,1,0
10.02,20.76,1.0,9,0,51.49,1,0,0,0,0,0,0,1,0
1.34,4.15,1.0,19,0,10.2,0,1,0,0,1,0,0,0,0
4.81,10.05,3.0,8,0,20.5,0,0,1,0,1,0,0,0,0
4.19,9.64,1.0,21,0,25.61,0,0,0,1,1,0,0,0,0
9.3,14.57,1.0,16,0,27.17,0,1,0,0,0,0,0,1,0
2.3,1.63,4.0,8,0,13.1,0,0,1,0,1,0,0,0,0
8.18,15.71,1.0,8,0,30.4,0,0,1,0,0,1,0,0,0
16.8,10.58,1.0,4,0,61.47,0,0,1,0,0,0,1,0,0
4.33,8.27,1.0,23,0,19.54,0,0,1,0,0,0,0,1,0
0.9,2.08,1.0,7,1,10.32,0,0,1,0,1,0,0,0,0
2.12,6.16,3.0,13,0,12.36,0,0,1,0,0,0,0,1,0
0.82,1.69,1.0,20,1,12.07,0,0,0,1,1,0,0,0,0
0.5,1.72,5.0,23,0,9.15,0,0,1,0,1,0,0,0,0
1.41,1.43,3.0,15,1,7.83,0,0,1,0,0,1,0,0,0
1.59,1.0,1.0,18,1,10.08,0,1,0,0,0,0,0,0,1
5.59,13.52,4.0,10,0,29.41,1,0,0,0,0,0,0,1,0
15.09,24.69,2.0,5,1,40.31,0,1,0,0,1,0,0,0,0
0.5,1.27,2.0,5,1,7.51,1,0,0,0,1,0,0,0,0
7.42,11.48,3.0,6,0,19.31,0,1,0,0,1,0,0,0,0
2.6,7.73,2.0,15,1,15.31,1,0,0,0,1,0,0,0,0
15.86,35.99,1.0,12,0,69.46,1,0,0,0,0,1,0,0,0
2.67,6.25,1.0,2,0,13.77,0,0,1,0,0,0,1,0,0
9.29,17.36,2.0,23,0,31.78,0,0,1,0,0,1,0,0,0
8.97,11.64,1.0,23,1,27.48,0,1,0,0,0,0,0,1,0
2.0,7.5,1.0,8,0,21.43,0,0,0,1,0,1,0,0,0
0.5,3.55,3.0,23,0,6.76,0,1,0,0,0,1,0,0,0
4.21,10.21,1.0,2,0,22.74,0,0,1,0,0,0,1,0,0
2.73,5.9,1.0,5,0,10.45,0,1,0,0,0,0,0,1,0
12.89,24.89,2.0,2,0,47.88,0,0,1,0,1,0,0,0,0
4.89,7.15,1.0,1,1,17.42,0,1,0,0,1,0,0,0,0
7.46,16.02,3.0,11,0,36.97,1,0,0,0,0,0,0,1,0
7.42,17.02,2.0,23,0,44.84,0,0,0,1,1,0,0,0,0
14.04,23.19,1.0,5,0,47.21,0,0,1,0,0,1,0,0,0
4.43,8.34,1.0,9,0,19.01,0,0,1,0,0,1,0,0,0
2.58,2.28,1.0,10,0,13.19,0,0,1,0,0,0,0,1,0
2.46,4.52,3.0,15,0,9.35,0,1,0,0,1,0,0,0,0
6.15,12.72,1.0,15,0,18.93,0,1,0,0,1,0,0,0,0
4.77,2.49,2.0,23,0,17.49,0,0,1,0,0,0,0,1,0
4.64,8.84,4.0,17,1,23.69,1,0,0,0,0,1,0,0,0
0.76,6.14,1.0,21,1,10.59,1,0,0,0,1,0,0,0,0
10.14,25.24,1.0,22,0,58.33,1,0,0,0,0,0,0,0,1
1.92,2.66,1.0,23,0,9.04,0,1,0,0,0,0,0,1,0
1.75,3.0,1.0,8,0,15.97,1,0,0,0,0,1,0,0,0
4.26,9.16,2.0,20,1,22.24,0,0,1,0,0,0,0,1,0
2.07,5.84,2.0,18,0,11.82,0,0,1,0,1,0,0,0,0
7.01,10.6,1.0,1,1,28.17,0,0,1,0,0,0,0,0,1
3.71,8.55,1.0,23,0,17.12,0,1,0,0,0,0,0,0,1
4.77,7.95,1.0,0,0,15.27,0,1,0,0,0,1,0,0,0
6.16,13.43,5.0,15,0,24.67,0,0,1,0,0,1,0,0,0
1.82,4.78,2.0,21,0,8.08,0,1,0,0,0,0,0,1,0
1.35,3.16,2.0,17,0,12.06,0,0,1,0,0,1,0,0,0
16.99,32.75,1.0,2,0,58.57,0,0,1,0,1,0,0,0,0
4.55,14.0,1.0,23,0,33.33,0,0,0,1,0,1,0,0,0
4.25,11.4,1.0,0,0,29.57,0,0,0,1,1,0,0,0,0
0.5,10.58,6.0,5,0,13.36,0,0,0,1,1,0,0,0,0
5.51,12.29,3.0,18,0,30.6,1,0,0,0,1,0,0,0,0
6.46,18.41,2.0,21,0,39.19,0,0,0,1,1,0,0,0,0
6.55,18.36,2.0,18,0,38.75,1,0,0,0,0,0,0,1,0
9.82,10.58,1.0,10,0,55.45,0,0,0,1,1,0,0,0,0
1.56,3.75,1.0,7,0,11.0,0,0,1,0,0,1,0,0,0
2.33,5.07,1.0,4,0,14.01,1,0,0,0,1,0,0,0,0
13.32,19.25,1.0,19,0,36.68,0,1,0,0,0,1,0,0,0
1.17,1.0,1.0,14,1,10.85,0,0,0,1,1,0,0,0,0
5.51,10.44,1.0,20,0,23.02,0,0,1,0,0,1,0,0,0
1.93,1.0,4.0,13,1,8.32,0,1,0,0,0,0,0,1,0
0.5,3.45,4.0,3,0,9.57,0,0,1,0,1,0,0,0,0
3.15,7.2,1.0,23,0,18.98,1,0,0,0,1,0,0,0,0
1.24,1.95,1.0,23,0,13.4,1,0,0,0,1,0,0,0,0
9.9,14.89,2.0,7,0,37.17,0,0,1,0,0,1,0,0,0
6.1,12.3,3.0,19,0,21.58,0,1,0,0,0,0,0,1,0
1.24,1.0,5.0,16,0,15.44,0,0,0,1,0,1,0,0,0
0.5,2.14,4.0,1,0,8.67,1,0,0,0,1,0,0,0,0
13.21,26.63,2.0,19,0,48.68,0,0,1,0,1,0,0,0,0
1.55,7.95,1.0,15,0,13.27,1,0,0,0,1,0,0,0,0
7.46,12.88,1.0,9,1,28.41,0,0,1,0,1,0,0,0,0
3.29,4.46,1.0,1,0,15.92,0,0,1,0,1,0,0,0,0
7.05,15.54,2.0,10,0,32.16,1,0,0,0,1,0,0,0,0
3.03,5.87,1.0,9,0,19.08,1,0,0,0,0,1,0,0,0
0.73,1.0,1.0,18,0,9.19,0,0,1,0,0,0,0,0,1
2.02,10.58,2.0,13,1,6.97,0,1,0,0,1,0,0,0,0
1.67,1.67,1.0,10,0,7.86,0,1,0,0,0,0,1,0,0
4.47,12.42,4.0,8,0,32.27,0,0,0,1,0,1,0,0,0
8.59,21.23,1.0,6,0,44.33,1,0,0,0,0,0,0,1,0
2.45,7.37,4.0,14,1,11.89,0,0,1,0,1,0,0,0,0
0.5,1.0,4.0,19,0,8.49,0,0,1,0,0,0,1,0,0
5.85,11.68,1.0,16,0,23.09,0,0,1,0,0,0,1,0,0
7.45,14.89,1.0,2,0,37.55,1,0,0,0,0,0,1,0,0
7.12,13.93,3.0,13,0,25.63,0,0,1,0,1,0,0,0,0
5.1,10.91,1.0,7,1,25.85,1,0,0,0,1,0,0,0,0
6.82,10.7,4.0,3,0,21.49,0,1,0,0,0,0,1,0,0
14.1,26.27,2.0,1,0,51.17,0,0,1,0,1,0,0,0,0
3.12,6.84,6.0,13,0,15.79,1,0,0,0,1,0,0,0,0
2.17,2.32,2.0,7,1,15.71,1,0,0,0,0,1,0,0,0
2.44,2.39,1.0,22,0,12.01,0,0,1,0,0,1,0,0,0
5.62,7.2,2.0,9,1,19.85,0,1,0,0,0,0,0,0,1
10.9,18.42,1.0,17,1,40.75,0,0,1,0,0,0,1,0,0
5.6,7.25,1.0,14,0,14.44,0,1,0,0,0,1,0,0,0
0.56,1.0,1.0,4,0,3.88,0,1,0,0,1,0,0,0,0
10.29,19.47,1.0,21,1,35.26,0,0,1,0,1,0,0,0,0
2.73,6.66,1.0,17,0,20.81,1,0,0,0,0,0,0,1,0
8.73,20.54,2.0,1,0,43.16,1,0,0,0,0,1,0,0,0
4.45,11.42,1.0,12,0,21.74,1,0,0,0,1,0,0,0,0
14.93,33.05,1.0,9,0,68.58,1,0,0,0,0,1,0,0,0
5.96,10.43,1.0,3,0,21.74,0,0,1,0,1,0,0,0,0
9.41,16.25,1.0,14,0,32.75,0,0,1,0,1,0,0,0,0
17.19,22.28,2.0,7,0,47.74,0,1,0,0,0,0,0,1,0
5.48,11.43,6.0,14,0,20.69,0,0,1,0,1,0,0,0,0
3.01,6.58,1.0,13,0,22.7,0,0,0,1,0,1,0,0,0
11.21,24.64,1.0,20,0,48.18,0,0,1,0,0,0,0,1,0
1.99,3.32,1.0,8,0,8.92,0,1,0,0,0,0,0,1,0
3.94,4.38,4.0,19,0,17.32,0,0,1,0,0,0,0,1,0
16.06,31.45,2.0,2,0,59.05,0,0,1,0,0,0,1,0,0
10.31,29.45,3.0,14,0,59.4,0,0,0,1,1,0,0,0,0
4.14,6.79,1.0,23,0,14.38,0,1,0,0,0,0,1,0,0
1.93,3.49,1.0,16,1,12.76,1,0,0,0,1,0,0,0,0
3.52,6.32,1.0,15,0,17.38,1,0,0,0,1,0,0,0,0
2.67,4.69,1.0,3,1,19.81,0,0,0,1,1,0,0,0,0
1.55,1.0,1.0,10,0,6.88,0,0,1,0,0,0,1,0,0
10.88,22.56,2.0,7,0,48.31,1,0,0,0,1,0,0,0,0
2.32,2.77,1.0,2,1,8.4,0,1,0,0,1,0,0,0,0
4.84,7.16,1.0,18,1,14.67,0,1,0,0,1,0,0,0,0
3.9,4.22,1.0,13,0,12.24,0,0,1,0,1,0,0,0,0
3.97,7.73,1.0,2,0,18.43,0,0,1,0,1,0,0,0,0
0.67,5.86,1.0,3,1,8.06,0,1,0,0,0,1,0,0,0
0.75,1.0,1.0,3,0,9.56,0,0,1,0,0,0,0,1,0
7.15,17.87,1.0,10,1,28.55,0,0,1,0,0,1,0,0,0
7.32,15.22,1.0,18,0,30.91,0,0,1,0,0,0,0,1,0
4.34,2.59,3.0,15,0,9.47,0,1,0,0,1,0,0,0,0
4.52,10.5,1.0,22,0,30.41,0,0,0,1,1,0,0,0,0
0.5,1.57,1.0,21,0,6.1,0,0,1,0,0,0,0,1,0
5.81,7.4,1.0,16,0,20.22,0,0,1,0,0,0,0,1,0
